SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,36,001,New York,Albany County,6,14,14398,6782,7616,6021,6680,527,613,16,22,172,229,0,0,46,72,6057,6722,545,653,43,69,182,245,6,7,6654,7444,5928,6547,502,590,13,19,171,229,0,0,40,59,5958,6576,517,622,38,62,180,243,4,7,128,172,93,133,25,23,3,3,1,0,0,0,6,13,99,146,28,31,5,7,2,2,2,0
050,36,001,New York,Albany County,6,15,9896,4409,5487,3872,4804,351,461,8,13,144,178,1,0,33,31,3893,4825,368,478,26,32,155,185,3,3,4333,5392,3817,4734,338,445,5,11,144,176,1,0,28,26,3833,4750,352,458,21,29,155,183,3,3,76,95,55,70,13,16,3,2,0,2,0,0,5,5,60,75,16,20,5,3,0,2,0,0
050,36,001,New York,Albany County,6,16,7382,3071,4311,2714,3841,238,331,6,9,87,99,0,0,26,31,2731,3861,247,347,20,27,97,108,3,2,3022,4248,2675,3793,228,325,6,5,87,99,0,0,26,26,2692,3809,237,338,20,21,97,107,3,1,49,63,39,48,10,6,0,4,0,0,0,0,0,5,39,52,10,9,0,6,0,1,0,1
050,36,001,New York,Albany County,6,17,6429,2508,3921,2292,3621,134,216,4,8,54,55,0,0,24,21,2311,3637,144,229,16,20,61,60,4,1,2471,3867,2263,3580,130,207,3,7,54,54,0,0,21,19,2279,3594,138,218,14,19,61,59,4,1,37,54,29,41,4,9,1,1,0,1,0,0,3,2,32,43,6,11,2,1,0,1,0,0
050,36,001,New York,Albany County,6,18,7612,2365,5247,2210,4922,109,251,4,7,29,50,0,0,13,17,2220,4934,114,260,12,18,34,54,3,1,2340,5183,2187,4871,108,244,4,4,29,50,0,0,12,14,2196,4880,112,251,11,14,34,54,3,1,25,64,23,51,1,7,0,3,0,0,0,0,1,3,24,54,2,9,1,4,0,0,0,0
050,36,001,New York,Albany County,7,0,308295,149229,159066,115928,122849,20034,21942,448,469,8792,9655,96,91,3931,4060,119436,126382,22244,24395,1211,1316,10259,11063,257,264,140790,150369,110259,117197,18210,19904,233,251,8704,9567,62,63,3322,3387,113202,120106,19961,21834,829,935,10125,10925,192,209,8439,8697,5669,5652,1824,2038,215,218,88,88,34,28,609,673,6234,6276,2283,2561,382,381,134,138,65,55
050,36,001,New York,Albany County,7,1,15540,7981,7559,5077,4738,1569,1550,55,31,675,646,11,8,594,586,5656,5302,1943,1923,97,67,880,851,20,20,7188,6775,4607,4279,1407,1364,17,12,663,636,7,6,487,478,5081,4742,1696,1648,40,29,862,831,12,14,793,784,470,459,162,186,38,19,12,10,4,2,107,108,575,560,247,275,57,38,18,20,8,6
050,36,001,New York,Albany County,7,2,15495,7958,7537,5161,4922,1581,1482,32,31,602,579,4,6,578,517,5716,5413,1951,1821,71,69,811,754,16,12,7174,6817,4719,4515,1345,1272,13,14,593,574,2,6,502,436,5202,4930,1650,1541,39,38,793,744,11,11,784,720,442,407,236,210,19,17,9,5,2,0,76,81,514,483,301,280,32,31,18,10,5,1
050,36,001,New York,Albany County,7,3,16693,8427,8266,5770,5536,1571,1573,14,25,601,633,8,6,463,493,6203,5997,1860,1892,54,76,776,801,17,15,7726,7583,5347,5116,1366,1406,5,10,597,625,4,4,407,422,5730,5509,1609,1669,33,46,766,788,12,9,701,683,423,420,205,167,9,15,4,8,4,2,56,71,473,488,251,223,21,30,10,13,5,6
050,36,001,New York,Albany County,7,4,23931,11917,12014,8663,8607,1996,2058,40,24,708,825,8,7,502,493,9124,9056,2328,2400,113,94,871,964,18,21,10939,11068,8027,8014,1772,1825,22,11,695,814,7,5,416,399,8409,8379,2033,2090,72,56,854,947,14,16,978,946,636,593,224,233,18,13,13,11,1,2,86,94,715,677,295,310,41,38,17,17,4,5
